id	k	c	t1	t2	j	p	a	s	z	v	n	m	b	o
4893	14	18	Bc.		Ivan	Závodník	55	M	údržbář	1245	1245	0	Krnov	23130
5074	14	18			Michal	Škrobánek	27	M	oblastní manažer v bankovním sektoru	1327	721	0	Jakubčovice nad Odrou	644
5172	14	18	Ing.		Lukáš	Kubný	41	M	starosta obce Kobeřice, autorizovaný inženýr pro statiku a dynamiku staveb	1350	166	0	Kobeřice	3271
248	1	19	Mgr.		Lenka	Pipková	56	F	advokátka	5	5	0	Praha	1335084
614	1	19	Ing.		Bohuslav	Nigrin	76	M	projektant, senior	7	7	0	Praha	1335084
108	1	19	Mgr.		Jaromír	Petelík	38	M	osoba samostatně výdělečně činná	47	47	0	Praha	1335084
234	1	19	RNDr.		Václav	Šrámek	71	M	daňový poradce	55	55	0	Praha	1335084
165	1	19			Pavel	Vondrouš	35	M	kameník	74	74	0	Chrastava	6279
522	1	19	MgA.		Jaroslav	Jeřábek	44	M	výtvarník a pedagog	83	83	0	Slavičín	6316
549	1	19			Bronislava	Zigová	62	F	angažovaný občan - Český ombudsman	98	98	0	Nové Město na Moravě	10006
17	1	19			Hana	Buchvaldová	68	F	daňový poradce	759	759	0	Praha	1335084
217	1	19	Ing.		Vladislav	Haffner	61	M	bankovní úředník	762	762	0	Praha	1335084
135	1	19	Ing.		Petr	Kudrnáč	71	M	ekonom	768	768	0	Praha	1335084
599	1	19	Bc.	DiS.	Štěpánka	Koubová Černá	42	F	analytička, koordinátorka, členka pracovní skupiny MA21 a MAP III na Praze 15, aktivní v občanské iniciativě Život s činnou kompetencí	1007	1007	0	Praha	1335084
29	1	19			Petr	Nachtmann	46	M	IT specialista	1114	1114	0	Praha	1335084
605	1	19			Otto	Naď	34	M	manažer logistiky	1173	1173	0	Praha	1335084
611	1	19			Petr	Fencl	52	M	grafik, designer, podnikatel	1227	1227	0	Zbuzany	1416
471	1	19			Helena	Bohatá	67	F	důchodce	1244	1244	0	Praha	1335084
548	1	19	Ing.		Pavel	Spirov	37	M	vysokoškolský učitel	1245	1245	0	Praha	1335084
314	1	19			Petr	Šula	47	M	místostarosta MČ Praha 12, manažer	1327	721	0	Praha	1335084
489	1	19	Ing.		Eva	Tichá	59	F	zastupitelka MČ Praha 6, ekonomka, manažerka v oblasti komunikace a PR	1350	720	0	Praha	1335084
782	2	19	Mgr.		Jana	Zůnová	42	F	učitelka	5	5	0	Slaný	16010
931	2	19	PhDr.		Kvetoslava	Žigmundová	64	F	šéfredaktorka měsíčníku	7	7	0	Lysá nad Labem	9825
1012	2	19			Lukáš	Juna	28	M	státní zaměstnanec	47	47	0	Mšecké Žehrovice	688
739	2	19			Miloš	Baroch	57	M	produkční	55	55	0	Poděbrady	14469
1072	2	19			Zdeněk	Brotánek	57	M	obsluha CNC strojů	759	759	0	Praskolesy	909
622	2	19	Ing.		Jaroslav	Drobný	48	M	administrativa v zemědělství	762	762	0	Rakovník	15652
1097	2	19			Petr	Kowanda	26	M	podnikatel	768	768	0	Mělník	19579
1118	2	19			Marie	Zdvihalová	57	F	OSVČ, aktivní v občanské iniciativě Život s činnou kompetencí	1007	1007	0	Kladno	68896
858	2	19	Mgr.	MBA	Václav	Bošek	44	M	živnostník, zastupitel města	1114	1114	0	Kladno	68896
681	2	19			Lukáš	Bujnoch	36	M	referent	1173	1173	0	Brandýsek	2063
751	2	19	Bc.		Štěpán	Buranyč	42	M	IT specialista	1227	1227	0	Velké Přílepy	3556
934	2	19			Lucie	Masslová	44	F	provozní v Malý Janek z Jinec	1244	1244	0	Čenkov	380
663	2	19	Ing.		Michal	Mareček	38	M	státní zaměstnanec	1245	1245	0	Kladno	68896
855	2	19	Bc.		Martin	Smetana	49	M	včelař a živnostník	1327	53	0	Kolín	32490
1061	2	19	Bc.		Václav	Kubaljak	32	M	konzultant e-learningu, pedagog	1350	720	0	Struhařov	927
1311	3	19	Mgr.		Martin	Střelec	42	M	ekolog, projektový asistent	5	5	0	Český Krumlov	12788
1270	3	19	Mgr.		Ivana	Ambrusová	58	F	ředitelka sociálních služeb, radní města Český Krumlov	7	7	0	Český Krumlov	12788
1144	3	19	Mgr.		Vítězslava	Baborová	67	F	učitelka	47	47	0	Trhové Sviny	5279
1330	3	19	Ing.		Tomáš	Círus	54	M	úředník samosprávy	55	55	0	Svatý Jan pod Skalou	187
1288	3	19			Jan	Hruška	37	M	mistr PPL	759	759	0	České Budějovice	94229
1285	3	19			Miroslav	Dvořák	88	M	armádní technik	762	762	0	Tábor	34119
1383	3	19	Ing.		Oldřich	Hoďánek	72	M	bezpečnostní analytik	768	768	0	Hluboká nad Vltavou	5451
1219	3	19	Ing.		Zdeněk	Zelený	78	M	inženýr energetiky	1114	1114	0	Oldřichov	228
1434	3	19			Josef	Pícha	80	M	dlouholetý maršál na Hluboké, zemědělský expert	1173	1173	0	České Budějovice	94229
1428	3	19	PhDr.		Jaromír	Procházka	69	M	historik umění, publicista, spisovatel	1227	1227	0	České Budějovice	94229
1369	3	19			Jakub	Wostl	26	M	provozovatel baru	1244	1244	0	České Budějovice	94229
1372	3	19	Bc.		Jiřina	Jirová	64	F	důchodkyně	1245	1245	0	Jindřichův Hradec	21169
1323	3	19	Ing. arch.		Petra	Trambová	47	F	místostarostka města Písek	1327	721	0	Písek	30379
1391	3	19	Ing.		Pavel	Houdek	58	M	starosta města Bechyně	1350	166	0	Bechyně	4965
1706	4	19	Mgr.		Helena	Esterlová	31	F	sociální a administrativní pracovnice	5	5	0	Plzeň	175219
1545	4	19	Mgr.		Pavel	Hofrajter	28	M	pedagog	7	7	0	Blovice	4127
1697	4	19	Mgr.	LL.M., MBA	Ivan	Maštálka	39	M	advokát	47	47	0	Plzeň	175219
1580	4	19			Filip	Simon	22	M	muzikant	55	55	0	Tachov	13072
1519	4	19			Pavel	Denkscherz	22	M	prodavač	759	759	0	Klatovy	22140
1650	4	19			Tomáš	Soukup	34	M	starosta městského obvodu Plzeň 4 - Doubravka	768	768	0	Plzeň	175219
1513	4	19			Josef	Jehlík	60	M	hudebník	1114	1114	0	Němčice	139
1710	4	19			Milena	Koreňová	49	F	skladnice a ochránce zvířat	1173	1173	0	Plzeň	175219
1561	4	19			Zdeněk	Trnka	55	M	optik, VŠ pedagog	1227	1227	0	Plzeň	175219
1748	4	19			Josef	Dvorský	71	M	autodopravce	1244	1244	0	Rumburk	10903
1590	4	19			Ivo	Černý	40	M	vedoucí výroby	1245	1245	0	Plzeň	175219
1524	4	19	Bc.		Jiří	Knapp	24	M	student	1327	53	0	Plzeň	175219
1563	4	19			Václav	Kočí	67	M	starosta Rokycan	1350	166	0	Rokycany	14313
2033	6	19	Ing. arch.		Dušan	Oslej	53	M	architekt, zastupitel	5	5	0	Ústí nad Labem	91982
2031	6	19	Ing.		Roman	Kliský	28	M	finanční ředitel	7	7	0	Teplice	49705
2148	6	19			Kristýna	Holubová	24	F	pracovnice dětské skupiny	47	47	0	Ústí nad Labem	91982
2167	6	19			Jiří	Kubíček	59	M	řemeslník	759	759	0	Hrušovany	541
2240	6	19			Michal	Jedlička	36	M	zaměstnanec	762	762	0	Děčín	47951
2179	6	19			Marian	Čapek	45	M	soukromý podnikatel	768	768	0	Varnsdorf	15117
2074	6	19	Mgr.		Alena	Motl	36	F	OSVČ, dobrovolník na osvětových akcích, aktivní ve straně Vědomí	1007	1007	0	Mikulášovice	2111
1988	6	19			Josef	Fiala	51	M	programátor robotů	1114	1114	0	Most	65341
2071	6	19			Zbyněk	Šimák	59	M	technik, trenér plavání, předseda ČUS okres Děčín	1173	1173	0	Varnsdorf	15117
2307	6	19			Josef	Richter	40	M	podnikatel ve stavebnictví a elektro	1227	1227	0	Litoměřice	23623
2311	6	19			Zdenka	Barth	45	F	pedikérka	1244	1244	0	Boleboř	292
2080	6	19			Pavla	Horová	51	F	administrativní pracovnice	1245	1245	0	Děčín	47951
2272	6	19	Mgr.		Pavel	Janda	36	M	starosta města Louny, advokát	1327	721	0	Louny	18156
2260	6	19	Ing.		Tomáš	Sazeček	34	M	místostarosta města Úštěk, koordinátor Celostátní sítě pro venkov	1350	166	0	Úštěk	2944
2698	8	19	RNDr. PhDr.	Ph.D.	Ivo	Králíček	48	M	SŠ a VŠ učitel, zastupitel Hradce Králové, předseda Komise Rady města pro výchovu a vzdělávání	5	5	0	Hradec Králové	92683
2759	8	19			Petr	Jirásek	55	M	vedoucí prodejny barev, zastupitel města Náchod	7	7	0	Náchod	19688
2682	8	19	Mgr.		Vladimír	Lejsek	61	M	učitel	47	47	0	Hořice	8439
2835	8	19			Lukáš	Chour	40	M	technolog	759	759	0	Trutnov	29958
2797	8	19			Petr	Koleta	53	M	starosta města Hronov	768	768	0	Hronov	6075
2581	8	19			Tomáš	Novotný	29	M	živnostník	1114	1114	0	Hradec Králové	92683
2616	8	19			Kateřina	Rozhonová	52	F	pečovatelka	1173	1173	0	Libošovice	512
2645	8	19			Václav	Török	48	M	ředitel chráněné dílny a dražební společnosti, lyžařský instruktor	1227	1227	0	Trutnov	29958
2700	8	19			Renée	Votíková	49	F	návrhářka	1244	1244	0	Mukařov	217
2725	8	19			Věra	Víchová	74	F	důchodce	1245	1245	0	Trutnov	29958
2755	8	19			Antonín	Falta	23	M	student	1327	53	0	Náchod	19688
2746	8	19			Josef	Horáček	47	M	starosta města Jaroměř, ředitel městského kulturního střediska	1350	166	0	Jaroměř	12324
3038	9	19	Mgr.		Jan	Metelka	37	M	učitel, trenér plavání, metodik prevence kriminality mládeže, zastupitel městského obvodu Pardubice II	5	5	0	Pardubice	91755
3051	9	19			Martin	Polach	46	M	invalidní důchodce	7	7	0	Pardubice	91755
2897	9	19			Jan	Kopřiva	29	M	kuchař	47	47	0	Chrudim	23140
2921	9	19			Eliška	Sršňová	70	F	stavební ekonomka	759	759	0	Ústí nad Orlicí	14209
3069	9	19			Radek	Hendrich	48	M	invalidní důchodce	762	762	0	Svitavy	16601
2839	9	19			Josef	Dokoupil	67	M	starobní důchodce	768	768	0	Moravská Třebová	9795
3055	9	19			Jan	Doucha	44	M	instruktor autoškoly	1114	1114	0	Pardubice	91755
2985	9	19	Ing.		Jiří	Sechovec	65	M	chemik	1173	1173	0	Chvaletice	2934
3016	9	19			Ladislav	Knápek	25	M	manažer logistiky	1227	1227	0	Krasíkov	306
2975	9	19			Tomáš	Olšiak	41	M	automechanik	1244	1244	0	Lipno nad Vltavou	656
3018	9	19			Tomáš	Mikuláš	26	M	technik	1245	1245	0	Karle	409
3020	9	19	Mgr.		Josef	Kopecký	41	M	místostarosta města Česká Třebová	1327	53	0	Česká Třebová	15267
2857	9	19	Ing.		Ivan	Moravec	60	M	místostarosta Přelouče, středoškolský učitel	1350	166	0	Přelouč	9875
3281	10	19	Mgr.	Ph.D.	Lukáš	Prokop	39	M	skladník	5	5	0	Modlíkov	154
3245	10	19	Ing. Bc.	DiS.	Dana	Pajerová	47	F	ředitelka organizace sociálních služeb	7	7	0	Světlá nad Sázavou	6429
3330	10	19	Bc.		Antonín	Tulis	48	M	technik	47	47	0	Bystřice nad Pernštejnem	7982
3382	10	19			Nikola	Malčíková	24	F	dělnice	83	83	0	Přílepy	992
3352	10	19			Radek	Pánek	39	M	OSVČ	759	759	0	Výčapy	871
3387	10	19	Ing.	DiS.	Pavel	Řehoř	28	M	podnikatel	768	768	0	Třebíč	35107
3235	10	19			Hana	Dlabačová	63	F	zdravotní sestra	1114	1114	0	Okrouhlice	1371
3424	10	19			Markéta	Hanousková	37	F	prodavačka	1173	1173	0	Humpolec	10975
3426	10	19			Milan	Kubát	66	M	důchodce	1190	1190	0	Jihlava	51125
3405	10	19			Pavel	Paulát	64	M	realitní investor, cestovatel	1227	1227	0	Jihlava	51125
3228	10	19			Dominik	Šulc	32	M	pracovník třídícího centra	1244	1244	0	Ježená	123
3137	10	19			Vladimíra	Železná	30	F	obsluha zařízení	1245	1245	0	Telč	5257
3368	10	19	Mgr.		Ota	Benc	56	M	ředitel základní školy, radní města	1327	53	0	Přibyslav	3989
3318	10	19			Barbora	Pokorná	30	F	koordinátorka krajského sdružení	1350	720	0	Třebíč	35107
3499	11	19			Jan	Křehlík	62	M	zastupitel města Tišnov, technik	5	5	0	Tišnov	9267
3974	11	19			Jitka	Jiránková	55	F	operátorka	7	7	0	Nedvědice	1314
3812	11	19			Radek	Boháček	37	M	osoba samostatně výdělečně činná	47	47	0	Křtiny	838
3506	11	19			Miloslava	Hanáková	67	F	uklízečka	55	55	0	Veselí nad Moravou	10807
3645	11	19	Ing.		Martin	Ševčík	38	M	strojní inženýr	74	74	0	Blansko	20306
3438	11	19			Jiří	Malošek	65	M	živnostník	83	83	0	Rohatec	3495
3883	11	19			Iva	Danielová	54	F	osobní trenérka, masérka	759	759	0	Dolní Kounice	2471
3770	11	19			Martin	Chromý	50	M	vedoucí provozu pohřební služby	768	768	0	Mikulov	7479
3839	11	19			Ivo	Novák	69	M	jednatel společnosti	1114	1114	0	Znojmo	33775
3946	11	19			Miroslav	Osička	47	M	vinař	1173	1173	0	Prušánky	2235
3585	11	19	Ing.	MA	Jiří	Pelka	68	M	lingvista	1190	1190	0	Staré Město	6572
3910	11	19			Aleš	Volovec	48	M	ředitel odboru na VŠ v oblasti investiční výstavby	1227	1227	0	Brno	382405
3815	11	19			Josef	Bobok	37	M	IT technik	1244	1244	0	Břeclav	24554
3832	11	19	Mgr.	DiS.	Darja	Balcárková	48	F	OSVČ - účetní poradenství	1245	1245	0	Brno	382405
3739	11	19	Bc.		Tomáš	Aberl	33	M	IT vývojář	1327	721	0	Brno	382405
3846	11	19	Mgr.		Tomáš	Pastirčák	32	M	informatik, student práv	1350	720	0	Brno	382405
4110	12	19			Lukáš	Slouka	43	M	obchodník, IT technik	5	5	0	Prostějov	43381
4095	12	19			Pavel	Chovanec	32	M	pracovník logistiky	7	7	0	Kojetín	5962
4352	12	19			Josef	Doubrava	66	M	osoba samostatně výdělečně činná	47	47	0	Postřelmov	2983
4035	12	19	Ing.		Tomáš	Rosa	44	M	dřevařský inženýr	55	55	0	Hustopeče nad Bečvou	1767
4131	12	19			Jan	Drábek	56	M	elektrikář	83	83	0	Pavlovice u Přerova	718
4066	12	19			Jiří	Šuba	65	M	penzista	759	759	0	Újezd	1449
4335	12	19	Bc.		Daniel	Vitonský	44	M	místostarosta Hranic, předseda SK Hranice a Ol KFS	768	768	0	Hranice	17818
4087	12	19			Petra	Zapletalová	43	F	zdravotní sestra	1114	1114	0	Dřevohostice	1523
4051	12	19			Lukáš	Šebesta	35	M	řidič	1173	1173	0	Hrabová	657
4376	12	19			Miroslav	Frank	41	M	operátor ve výrobě optiky	1227	1227	0	Přerov	42451
4236	12	19			Veronika	Šulcová	25	F	akrobatka	1244	1244	0	Milovice	12249
4039	12	19	PhDr.		Eva	Javůrková	62	F	pedagožka	1245	1245	0	Brno	382405
4125	12	19	Mgr.		Radek	Vincour	54	M	starosta města Uničov, hudebník	1327	53	0	Uničov	11281
4216	12	19	Ing.		Marek	Dohnal	45	M	starosta obce Klokočí, dobrovolný hasič	1350	166	0	Klokočí	253
4501	13	19			Ondřej	Sladký	48	M	chovatel, pořadatel výstav akvarijních ryb	5	5	0	Zlín	74478
4549	13	19			Radim	Krsička	30	M	obchodní zástupce, zastupitel obce Stříbrnice	7	7	0	Stříbrnice	423
4664	13	19			Tomáš	Kaňovský	55	M	technickohospodářský pracovník	47	47	0	Bílovice	1922
4500	13	19			Petr	Hruban	56	M	sanitář, speleolog, fotograf	55	55	0	Prostějov	43381
4612	13	19			Karel	Štěpáník	42	M	zkušební technik	83	83	0	Částkov	380
4539	13	19			Vlasta	Šiková	55	F	OSVČ	759	759	0	Břestek	843
4389	13	19	Ing.		Tomáš	Janča	28	M	ředitel společnosti, zastupitel Zlínského kraje	768	768	0	Uherské Hradiště	25001
4388	13	19	Bc.		Irina	Sulima	54	F	živnostnice, majitelka obchodu s oděvy	1114	1114	0	Uherský Brod	16409
4661	13	19			Zora	Čuřillová	63	F	důchodce	1173	1173	0	Zlín	74478
4656	13	19	PhDr. Mgr. Bc.	MPA	František	Sába	66	M	podnikatel, zastupitel města Valašské Klobouky	1227	1227	0	Valašské Klobouky	4918
4620	13	19			Jaroslav	Husák	56	M	podnikatel	1244	1244	0	Horní Beřkovice	952
4411	13	19			Hana	Janovská	65	F	důchodkyně	1245	1245	0	Zlín	74478
4557	13	19	Ing.		Aleš	Papadakis	36	M	manažer	1327	53	0	Zlín	74478
4416	13	19	Bc.		Jiří	Knotek	23	M	krajský zastupitel, předseda Výboru pro kulturu	1350	720	0	Strání	3456
5134	14	19	Ing.		Vladan	Mácha	57	M	provozovatel kulturní památky Bartošovický mlýn, včelař	5	5	0	Bartošovice	1735
4881	14	19			Ladislav	Olšar	61	M	zastupitel obce Bystřice	7	7	0	Bystřice	5373
4933	14	19	Ing.		Ivo	Dienelt	40	M	technik	47	47	0	Hukvaldy	2126
5229	14	19			Martin	Vontor	48	M	posunovač dráhy	55	55	0	Ostrava	284982
4844	14	19			Jaroslav	Pernický	42	M	operátor svařovny	83	83	0	Ostrava	284982
5170	14	19	Bc.		Lukáš	Růžička	42	M	IT Specialista	759	759	0	Ostrava	284982
4897	14	19	Ing.		Hana	Tichánková	53	F	daňová poradkyně	768	768	0	Ostrava	284982
5070	14	19	MUDr.		Naděžda	Franková	67	F	dětská neuroložka	1114	1114	0	Ostrava	284982
5225	14	19			Ivana	Chodurová	31	F	mateřská dovolená, ochránce zvířat	1173	1173	0	Kopřivnice	21657
4902	14	19			Ivana	Kafková	54	F	soukromá podnikatelka	1227	1227	0	Frýdek-Místek	55006
5061	14	19			František	Šulc	58	M	artista	1244	1244	0	Praha	1335084
4818	14	19			Tomáš	Tomeczek	46	M	starosta obce	1245	1245	0	Řeka	572
4826	14	19	Bc.	DiS.	Robin	Lotko	29	M	obchodně technický koordinátor	1327	53	0	Třinec	34778
4966	14	19	BcA.		Bára	Branná	25	F	studentka psychologie, grafička	1350	720	0	Český Těšín	24069
136	1	20	Mgr.		Petr	Kučera	41	M	výzkumník v oblasti urbanismu a sociálních vztahů v obcích i na sociálních sítích, zastupitel MČ Praha 1	5	5	0	Praha	1335084
330	1	20	MUDr.	CSc.	Bohdan	Babinec	77	M	chirurg	7	7	0	Praha	1335084
286	1	20			Zbyšek	Kupský	49	M	redaktor Haló novin	47	47	0	Klecany	3671
130	1	20			Jan	Psohlavec	43	M	podnikatel, informační systémy	55	55	0	Praha	1335084
382	1	20			Kryštof	Horák	22	M	asistent pedagoga, student	74	74	0	Kralupy nad Vltavou	18485
375	1	20			Josef	Kroupa	63	M	bytový technik	83	83	0	Velká Lhota	492
23	1	20			Karel	Palát	63	M	vedoucí montér	98	98	0	Třebíč	35107
189	1	20			Jan	Kadeřábek	55	M	podnikatel průmysl a strojírenství	759	759	0	Praha	1335084
149	1	20	Bc.		Lenka	Janečková	48	F	účetní	762	762	0	Praha	1335084
498	1	20			Zdeněk	Růžička	57	M	místostarosta MČ Praha 21	768	768	0	Praha	1335084
168	1	20			Dana	Šitnerová	63	F	muzikoterapeutka, masérka	1007	1007	0	Praha	1335084
378	1	20			Michaela	Pokorná	43	F	provozní ředitelka	1114	1114	0	Praha	1335084
356	1	20			Žaneta	Morštadt	37	F	asistentka ředitele	1173	1173	0	Praha	1335084
283	1	20	RNDr.	CSc.	Pavel	Strunz	56	M	vědecký pracovník - fyzik	1227	1227	0	Praha	1335084
511	1	20			Antonín	Hakl	47	M	vrchní	1244	1244	0	Praha	1335084
531	1	20			Attila	Néma	50	M	zaměstnanec ČD	1245	1245	0	Praha	1335084
120	1	20	JUDr.		Tomáš	Vavřinec	59	M	reprezentant ČR v motorsportu, podnikatel	1327	53	0	Praha	1335084
577	1	20	Mgr. et Mgr.		Antonín	Klecanda	40	M	starosta Kolovrat, pedagog na ZŠ a VŠ	1350	166	0	Praha	1335084
1103	2	20	Mgr.		Petra	Honcová	36	F	průvodkyně v lesním klubu	5	5	0	Benátky nad Jizerou	7575
888	2	20			Roman	Hudrlík	70	M	řidič	7	7	0	Týnec nad Sázavou	5699
979	2	20			Martin	Holman	44	M	technickohospodářský pracovník	47	47	0	Žebrák	2212
863	2	20			Ladislav	Dvořák	35	M	dispečer	55	55	0	Sedlčany	6922
1104	2	20			Milan	Košál	62	M	OSVČ	759	759	0	Unhošť	4815
1025	2	20			Evženie	Bláhová	45	F	administrativa, kamionová doprava	762	762	0	České Budějovice	94229
779	2	20			Václav	Hájek	64	M	bezpečnostní expert	768	768	0	Český Brod	7066
972	2	20	Ing.		Ivana	Stejskalová	50	F	OSVČ, aktivní ve straně Vědomí	1007	1007	0	Bílé Podolí	608
898	2	20			Petr	Novotný	54	M	živnostník, zastupitel obce	1114	1114	0	Vrdy	2977
960	2	20			Jana	Křížková	48	F	pečovatelka	1173	1173	0	Kolín	32490
693	2	20			Richard	Perman	65	M	technik	1227	1227	0	Jíloviště	693
648	2	20			Šárka	Mrňavá	35	F	technický referent kvality	1244	1244	0	Charvatce	331
785	2	20			Marie	Kůtová	44	F	učitelka v MŠ	1245	1245	0	Kladno	68896
851	2	20	Mgr.		Jitka	Egartová	44	F	account manager	1327	53	0	Králův Dvůr	9940
747	2	20	Mgr. Bc.		Silvia	Doušová	47	F	místostarostka města Kutná Hora, projektová manažerka, překladatelka, pedagožka	1350	166	0	Kutná Hora	20828
1228	3	20			Jiří	Ptáček	45	M	kurátor výstav umění a kritik umění	5	5	0	České Budějovice	94229
1407	3	20	Ing.	Ph.D.	Miloš	Juha	61	M	ředitel Lesního závodu Boubín	7	7	0	Vimperk	7400
1328	3	20	Ing.		Jaroslav	Mikuška	59	M	zemědělský technik	47	47	0	Brloh	1091
1226	3	20			Karel	Peisker	55	M	podnikatel v pohostinství	55	55	0	České Budějovice	94229
1277	3	20		MBA	Svitlana	Michálková	51	F	manažer	759	759	0	Klenovice	662
1432	3	20			Pavel	Kolář	45	M	dělník	762	762	0	Sezimovo Ústí	7176
1161	3	20	Mgr.		Petr	Stehlík	35	M	vedoucí pobočky realitní kanceláře, zastupitel statutárního města České Budějovice	768	768	0	České Budějovice	94229
1346	3	20	Bc.		Pavel	Bachtjan	56	M	pedagog - vychovatel	1114	1114	0	Holubov	1099
1242	3	20			Blanka	Náhlíková	52	F	prodavačka	1173	1173	0	Pracejovice	327
1209	3	20			Nikola	Petrášková	43	F	účetní	1227	1227	0	Nové Hrady	2512
1221	3	20			David	Petík	36	M	údržbář	1244	1244	0	Frýdek-Místek	55006
1458	3	20			Libor	Jiránek	52	M	expert v IT	1245	1245	0	Tábor	34119
1249	3	20			Dana	Tobiášková	38	F	účetní	1327	53	0	Tábor	34119
1267	3	20	Mgr.		Václav	Klecanda	38	M	místostarosta města Tábora, IT architekt	1350	720	0	Tábor	34119
1502	4	20	Mgr.		Petr	Pelcl	45	M	kvestor Vysoké školy uměleckoprůmyslové v Praze	5	5	0	Plzeň	175219
1592	4	20			Miroslav	Kaiser	52	M	OSVČ	7	7	0	Plzeň	175219
1682	4	20			Květoslava	Hubková	66	F	vodohospodářka	47	47	0	Rybnice	582
1492	4	20			Martin	Mičulka	29	M	víceúrovňový eskamotérský umělec	55	55	0	Všeruby	1624
1575	4	20			Jitka	Novotná	51	F	koordinátorka Jízd za svobodu	759	759	0	Horní Bělá	592
1639	4	20			Pavel	Strolený	47	M	ekonom	768	768	0	Klatovy	22140
1576	4	20			Iva	Lukašáková	50	F	kontrolorka kvality	1114	1114	0	Plzeň	175219
1646	4	20			Jaroslava	Jeřábková	64	F	OSVČ a ochránce zvířat	1173	1173	0	Plzeň	175219
1486	4	20			Jan	Trejbal	47	M	OSVČ, realizace interiérů	1227	1227	0	Plzeň	175219
1560	4	20	Ing. et Ing. Bc.		Věra	Rubáková	60	F	středoškolská učitelka, ekonomka	1244	1244	0	Tachov	13072
1595	4	20			Michal	Košan	29	M	podnikatel, herec	1245	1245	0	Plzeň	175219
1599	4	20			Libuše	Hubáčková	34	F	předsedkyně osadního výboru Valcha	1327	1	0	Plzeň	175219
1499	4	20	Bc.		Radek	Krejčí	29	M	zastupitel města Plzně, koordinátor vývojového týmu v IT	1350	720	0	Plzeň	175219
2021	6	20	Mgr.		Kateřina	Szaffnerová	39	F	učitelka na ZŠ	5	5	0	Litoměřice	23623
2200	6	20			Lukáš	Sismilich	34	M	obchodní zástupce	7	7	0	Chomutov	48349
2008	6	20			Michal	Tomek	33	M	zástupce vedoucího prodejny	47	47	0	Staňkovice	1051
2125	6	20			Martin	Uhlíř	30	M	dělník ve stravování	759	759	0	Bystřany	1871
2264	6	20			Vojtěch	Pilek	28	M	svářeč	762	762	0	Jirkov	19200
2315	6	20	Ing.	Ph.D.	Milan	Dian	53	M	starosta města Lovosice	768	768	0	Lovosice	8715
1997	6	20			Taťána	Roncová	59	F	certifikovaná dula, aktivní ve straně Vědomí	1007	1007	0	Most	65341
2280	6	20			Václav	Zítek	51	M	řidič	1114	1114	0	Litoměřice	23623
2101	6	20			Martina	Dittrichová	51	F	pracovnice v sociálních službách, podporovatelka spolků na ochranu zvířat	1173	1173	0	Rumburk	10903
1991	6	20			Roman	Slánička	51	M	mistr v chemické výrobě	1227	1227	0	Bílina	17103
2169	6	20			Dana	Hečková	47	F	provozní	1244	1244	0	Ústí nad Labem	91982
1953	6	20			Monika	Zimmerová	64	F	důchodkyně	1245	1245	0	Mikulášovice	2111
1975	6	20			Štěpán	Kuna	53	M	krizový manažer, člen Představenstva Žatecké regionální nemocnice a.s.	1327	1	0	Žatec	18823
2316	6	20	Mgr.		Kateřina	Stibalová	44	F	sociální pracovnice, psychoterapeutka, adiktoložka	1350	720	0	Litoměřice	23623
2765	8	20	Ing.		Ivo	Trpkovič	58	M	chalupář z Krkonoš	5	5	0	Trutnov	29958
2677	8	20	PhDr.	Ph.D.	Jiří	Štěpán	42	M	vysokoškolský pedagog, krajský zastupitel, bývalý hejtman Královéhradeckého kraje	7	7	0	Hradec Králové	92683
2673	8	20			Petr	Typlt	54	M	automechanik	47	47	0	Jičín	16551
2831	8	20	Ing.		Božena	Lakmayerová	61	F	referentka	759	759	0	Vamberk	4579
2741	8	20		DiS.	Jana	Šandová	37	F	radiologický asistent, krajská zastupitelka	768	768	0	Zdelov	265
2609	8	20			Jiří	Šitina	47	M	administrátor telekomunikačních sítí, zastupitel obce	1114	1114	0	Bohuslavice	1000
2658	8	20			Klára	Lankašová	33	F	servírka	1173	1173	0	Jetřichov	461
2731	8	20	RNDr. Ing.	Ph.D.	Oldřich	Horák	48	M	vysokoškolský učitel, místopředseda krajského sdružení strany Svobodní	1227	1227	0	Dvůr Králové nad Labem	15471
2646	8	20			Jan	Molavec	39	M	živnostník	1244	1244	0	Říčany	16167
2643	8	20			Tomáš	Komárek	58	M	technik	1245	1245	0	Hradec Králové	92683
2789	8	20	Bc.		Tomáš	Frýba	47	M	provozovatel Valdštejnova muzea a mincovny v Jičíně	1327	721	0	Jičín	16551
2764	8	20	MgA.		Václav	Bartoš	36	M	protagonista ŠKOLNÍ VÝLET, předseda IT komise KHK	1350	720	0	Hradec Králové	92683
3236	10	20	Mgr.		Martina	Pokorná	50	F	realitní makléřka	5	5	0	Praha	1335084
3317	10	20	Ing.		Radim	Technik	37	M	obchodní ředitel	7	7	0	Žďár nad Sázavou	20485
3193	10	20	PharmDr.		Miloslav	Vrzal	56	M	lékárník	47	47	0	Brtnice	3757
3331	10	20			Marie	Baleková	79	F	uklízečka	83	83	0	Mladeč	740
3402	10	20			Tomáš	Hobza	40	M	OSVČ	759	759	0	Jaroměřice nad Rokytnou	4140
3202	10	20			Marek	Holoubek	45	M	správce kulturního centra	768	768	0	Nová Ves u Chotěboře	545
3223	10	20	Bc.		František	Herna	56	M	řidič	1114	1114	0	Humpolec	10975
